19 11 99 118 1354 70 0 1 0 0 0 0 0
20 15 109 140 1354 70 0 1 0 0 0 0 0
143 172 80 116 1354 70 0 1 0 0 0 0 0
201 161 96 127 1354 70 0 1 0 0 0 0 0
90 54 104 135 1354 70 0 1 0 0 0 0 0
54 59 92 127 1356 70 0 1 0 0 0 0 0
53 56 79 118 1352 70 0 1 0 0 0 0 0
33 36 98 125 1354 70 0 1 0 0 0 0 0
16 23 46 86 1356 70 0 1 0 0 0 0 0
35 42 47 95 1356 70 0 1 0 0 0 0 0
12 13 86 110 1356 70 0 1 0 0 0 0 0
16 19 109 126 1354 70 0 1 0 0 0 0 0
17 15 97 132 1354 70 0 1 0 0 0 0 0
49 42 78 101 1356 70 0 1 0 0 0 0 0
22 21 105 127 1358 70 0 1 0 0 0 0 0
14 14 98 125 1358 70 0 1 0 0 0 0 0
38 21 106 134 1354 70 0 1 0 0 0 0 0
28 19 89 111 1354 70 0 1 0 0 0 0 0
15 12 70 93 1354 70 0 1 0 0 0 0 0
15 11 36 84 1356 70 0 1 0 0 0 0 0
23 12 104 127 1356 70 0 1 0 0 0 0 0
94 94 94 124 1356 70 0 1 0 0 0 0 0
748 403 93 143 1358 70 0 1 0 0 0 0 0
65 40 84 111 1356 70 0 1 0 0 0 0 0
13 12 85 103 1354 70 0 1 0 0 0 0 0
19 13 109 132 1354 70 0 1 0 0 0 0 0
12 7 101 124 1356 70 0 1 0 0 0 0 0
50 56 33 84 1354 70 0 1 0 0 0 0 0
28 16 95 118 1356 70 0 1 0 0 0 0 0
24 12 95 119 1356 70 0 1 0 0 0 0 0
17 17 90 116 1356 70 0 1 0 0 0 0 0
28 25 105 126 1356 70 0 1 0 0 0 0 0
18 20 97 124 1352 70 0 1 0 0 0 0 0
106 98 77 118 1356 70 0 1 0 0 0 0 0
21 27 40 78 1356 70 0 1 0 0 0 0 0
58 50 97 134 1358 70 0 1 0 0 0 0 0
23 17 87 111 1356 70 0 1 0 0 0 0 0
15 10 113 135 1358 70 0 1 0 0 0 0 0
15 20 97 124 1356 70 0 1 0 0 0 0 0
93 120 51 93 1358 70 0 1 0 0 0 0 0
197 207 22 86 1358 70 0 1 0 0 0 0 0
106 103 29 84 1356 70 0 1 0 0 0 0 0
61 67 43 78 1358 70 0 1 0 0 0 0 0
117 94 102 133 1356 70 0 1 0 0 0 0 0
470 380 82 148 1354 70 0 1 0 0 0 0 0
70 90 95 133 1354 70 0 1 0 0 0 0 0
101 56 96 125 1352 70 0 1 0 0 0 0 0
466 536 43 108 1352 70 0 1 0 0 0 0 0
96 102 40 79 1356 70 0 1 0 0 0 0 0
90 99 95 135 1354 70 0 1 0 0 0 0 0
67 62 90 126 1354 70 0 1 0 0 0 0 0
202 161 82 133 1352 70 0 1 0 0 0 0 0
107 129 44 101 1354 70 0 1 0 0 0 0 0
84 55 105 132 1352 70 0 1 0 0 0 0 0
85 94 89 132 1354 70 0 1 0 0 0 0 0
235 230 78 124 1358 70 0 1 0 0 0 0 0
95 77 90 117 1356 70 0 1 0 0 0 0 0
69 70 110 135 1354 70 0 1 0 0 0 0 0
60 53 94 127 1354 70 0 1 0 0 0 0 0
15 13 113 140 1352 70 0 1 0 0 0 0 0
98 100 81 118 1356 70 0 1 0 0 0 0 0
47 40 86 116 1356 70 0 1 0 0 0 0 0
30 16 114 141 1356 70 0 1 0 0 0 0 0
25 22 102 132 1356 70 0 1 0 0 0 0 0
19 20 98 119 1354 70 0 1 0 0 0 0 0
591 431 95 141 1356 70 0 1 0 0 0 0 0
31 15 96 118 1354 70 0 1 0 0 0 0 0
55 36 52 94 1356 70 0 1 0 0 0 0 0
14 14 98 124 1354 70 0 1 0 0 0 0 0
14 8 102 124 1354 70 0 1 0 0 0 0 0
20 14 109 127 1354 70 0 1 0 0 0 0 0
45 35 42 85 1356 70 0 1 0 0 0 0 0
18 7 102 124 1354 70 0 1 0 0 0 0 0
22 30 111 140 1356 70 0 1 0 0 0 0 0
17 14 51 117 1358 70 0 1 0 0 0 0 0
12 14 81 109 1354 70 0 1 0 0 0 0 0
106 83 96 126 1356 70 0 1 0 0 0 0 0
56 38 105 141 1354 70 0 1 0 0 0 0 0
10 12 95 115 1358 70 0 1 0 0 0 0 0
28 21 93 118 1358 70 0 1 0 0 0 0 0
23 16 93 111 1358 70 0 1 0 0 0 0 0
15 16 41 71 1356 70 0 1 0 0 0 0 0
25 29 104 125 1358 70 0 1 0 0 0 0 0
20 11 103 126 1356 70 0 1 0 0 0 0 0
54 33 95 125 1356 70 0 1 0 0 0 0 0
30 36 80 118 1358 70 0 1 0 0 0 0 0
17 13 95 111 1358 70 0 1 0 0 0 0 0
23 14 89 113 1360 70 0 1 0 0 0 0 0
12 11 102 124 1358 70 0 1 0 0 0 0 0
19 16 89 109 1358 70 0 1 0 0 0 0 0
76 76 73 117 1358 70 0 1 0 0 0 0 0
52 35 104 127 1360 70 0 1 0 0 0 0 0
16 13 102 124 1356 70 0 1 0 0 0 0 0
26 25 90 117 1358 70 0 1 0 0 0 0 0
36 22 103 125 1356 70 0 1 0 0 0 0 0
25 28 92 116 1356 70 0 1 0 0 0 0 0
24 27 96 120 1356 70 0 1 0 0 0 0 0
72 92 49 84 1354 70 0 1 0 0 0 0 0
27 22 99 125 1356 70 0 1 0 0 0 0 0
84 82 70 118 1356 70 0 1 0 0 0 0 0
20 19 100 119 1356 70 0 1 0 0 0 0 0
31 23 117 143 1356 70 0 1 0 0 0 0 0
33 28 105 127 1356 70 0 1 0 0 0 0 0
72 55 91 118 1354 70 0 1 0 0 0 0 0
37 33 100 124 1354 70 0 1 0 0 0 0 0
16 13 111 132 1358 70 0 1 0 0 0 0 0
19 17 104 125 1358 70 0 1 0 0 0 0 0
174 100 106 133 1358 70 0 1 0 0 0 0 0
16 13 102 126 1356 70 0 1 0 0 0 0 0
20 11 96 117 1360 70 0 1 0 0 0 0 0
31 18 90 125 1356 70 0 1 0 0 0 0 0
84 50 110 140 1356 70 0 1 0 0 0 0 0
17 11 112 132 1356 70 0 1 0 0 0 0 0
50 26 86 135 1356 70 0 1 0 0 0 0 0
73 60 80 116 1358 70 0 1 0 0 0 0 0
25 21 84 116 1356 70 0 1 0 0 0 0 0
22 10 95 117 1356 70 0 1 0 0 0 0 0
17 13 76 109 1356 70 0 1 0 0 0 0 0
18 12 116 140 1356 70 0 1 0 0 0 0 0
12 10 96 118 1356 70 0 1 0 0 0 0 0
23 17 41 84 1356 70 0 1 0 0 0 0 0
15 10 99 124 1356 70 0 1 0 0 0 0 0
22 7 111 135 1356 70 0 1 0 0 0 0 0
13 11 112 133 1356 70 0 1 0 0 0 0 0
38 25 115 140 1356 70 0 1 0 0 0 0 0
22 14 89 110 1356 70 0 1 0 0 0 0 0
38 44 86 118 1354 70 0 1 0 0 0 0 0
36 33 85 124 1354 70 0 1 0 0 0 0 0
29 24 88 119 1354 70 0 1 0 0 0 0 0
13 11 89 111 1354 70 0 1 0 0 0 0 0
20 18 84 117 1352 70 0 1 0 0 0 0 0
10 11 75 101 1356 70 0 1 0 0 0 0 0
28 25 84 118 1356 70 0 1 0 0 0 0 0
29 17 109 134 1354 70 0 1 0 0 0 0 0
38 29 86 109 1354 70 0 1 0 0 0 0 0
12 14 79 101 1358 70 0 1 0 0 0 0 0
30 29 72 109 1354 70 0 1 0 0 0 0 0
13 11 91 117 1356 70 0 1 0 0 0 0 0
15 13 81 103 1354 70 0 1 0 0 0 0 0
27 17 93 111 1354 70 0 1 0 0 0 0 0
19 13 112 132 1356 70 0 1 0 0 0 0 0
19 17 90 108 1356 70 0 1 0 0 0 0 0
22 17 87 124 1356 70 0 1 0 0 0 0 0
68 89 48 101 1354 70 0 1 0 0 0 0 0
22 20 90 116 1356 70 0 1 0 0 0 0 0
114 144 85 132 1356 70 0 1 0 0 0 0 0
13 15 81 110 1354 70 0 1 0 0 0 0 0
64 70 89 132 1356 70 0 1 0 0 0 0 0
19 17 47 77 1358 70 0 1 0 0 0 0 0
19 26 91 117 1356 70 0 1 0 0 0 0 0
24 21 108 148 1354 70 0 1 0 0 0 0 0
12 10 48 77 1358 70 0 1 0 0 0 0 0
22 23 85 111 1356 70 0 1 0 0 0 0 0
19 12 84 111 1356 70 0 1 0 0 0 0 0
73 68 76 109 1356 70 0 1 0 0 0 0 0
13 9 90 109 1354 70 0 1 0 0 0 0 0
25 21 90 125 1352 70 0 1 0 0 0 0 0
28 17 105 132 1352 70 0 1 0 0 0 0 0
24 16 104 126 1354 70 0 1 0 0 0 0 0
40 43 81 119 1352 70 0 1 0 0 0 0 0
20 21 41 70 1356 70 0 1 0 0 0 0 0
150 151 81 126 1352 70 0 1 0 0 0 0 0
35 36 80 118 1354 70 0 1 0 0 0 0 0
15 12 43 86 1354 70 0 1 0 0 0 0 0
20 23 80 110 1352 70 0 1 0 0 0 0 0
11 13 81 108 1350 70 0 1 0 0 0 0 0
14 18 92 118 1348 70 0 1 0 0 0 0 0
11 13 105 125 1358 100 0 1 0 0 0 0 0
70 35 119 135 1360 40 0 1 0 0 0 0 0
37 23 120 134 1362 40 0 1 0 0 0 0 0
109 59 119 135 1362 40 0 1 0 0 0 0 0
25 15 119 133 1362 40 0 1 0 0 0 0 0
112 59 120 142 1362 40 0 1 0 0 0 0 0
45 30 122 140 1362 40 0 1 0 0 0 0 0
49 17 122 140 1360 40 0 1 0 0 0 0 0
73 48 122 141 1360 40 0 1 0 0 0 0 0
24 27 87 111 1362 175 0 1 0 0 0 0 0
28 31 105 133 1362 175 0 1 0 0 0 0 0
206 294 93 133 1362 175 0 1 0 0 0 0 0
35 39 118 135 1362 175 0 1 0 0 0 0 0
175 211 101 135 1360 175 0 1 0 0 0 0 0
26 21 107 126 1364 175 0 1 0 0 0 0 0
24 20 106 127 1364 175 0 1 0 0 0 0 0
21 26 109 126 1360 175 0 1 0 0 0 0 0
229 289 78 127 1362 175 0 1 0 0 0 0 0
42 56 96 126 1364 175 0 1 0 0 0 0 0
13 12 168 198 1387 40 0 0 1 0 0 0 0
9 11 178 207 1387 40 0 0 1 0 0 0 0
10 12 168 189 1387 40 0 0 1 0 0 0 0
8 11 157 206 1387 40 0 0 1 0 0 0 0
56 60 77 221 1387 40 0 0 1 0 0 0 0
10 9 195 213 1387 40 0 0 1 0 0 0 0
13 15 172 212 1387 40 0 0 1 0 0 0 0
59 104 68 236 1387 40 0 0 1 0 0 0 0
16 11 196 210 1387 40 0 0 1 0 0 0 0
18 11 192 207 1387 40 0 0 1 0 0 0 0
16 17 195 212 1387 40 0 0 1 0 0 0 0
12 12 163 188 1387 40 0 0 1 0 0 0 0
8 10 178 207 1387 40 0 0 1 0 0 0 0
8 11 164 205 1387 40 0 0 1 0 0 0 0
8 14 178 198 1387 40 0 0 1 0 0 0 0
8 11 177 191 1387 40 0 0 1 0 0 0 0
8 9 143 174 1387 40 0 0 1 0 0 0 0
24 27 48 189 1387 40 0 0 1 0 0 0 0
12 15 118 174 1387 40 0 0 1 0 0 0 0
11 13 123 181 1387 40 0 0 1 0 0 0 0
9 13 128 164 1387 40 0 0 1 0 0 0 0
11 10 141 182 1387 40 0 0 1 0 0 0 0
12 10 139 181 1387 40 0 0 1 0 0 0 0
10 11 161 183 1387 40 0 0 1 0 0 0 0
9 11 150 180 1387 40 0 0 1 0 0 0 0
11 10 134 183 1387 40 0 0 1 0 0 0 0
10 13 148 182 1387 40 0 0 1 0 0 0 0
9 10 161 182 1387 40 0 0 1 0 0 0 0
9 11 159 181 1387 40 0 0 1 0 0 0 0
9 9 161 182 1387 40 0 0 1 0 0 0 0
9 11 156 180 1387 40 0 0 1 0 0 0 0
11 11 148 182 1387 40 0 0 1 0 0 0 0
12 12 128 175 1387 40 0 0 1 0 0 0 0
9 8 158 181 1387 40 0 0 1 0 0 0 0
104 101 49 124 1387 40 0 0 1 0 0 0 0
80 61 6 119 1387 40 0 0 1 0 0 0 0
14 18 36 127 1373 40 0 0 1 0 0 0 0
17 17 33 127 1373 40 0 0 1 0 0 0 0
16 17 68 124 1373 40 0 0 1 0 0 0 0
17 21 43 129 1373 40 0 0 1 0 0 0 0
13 19 61 126 1373 40 0 0 1 0 0 0 0
28 49 70 103 1387 40 0 0 1 0 0 0 0
33 35 54 93 1687 80 0 0 1 0 0 0 0
10449 18152 0 156 1336 40 0 0 1 0 0 0 0
1022 593 24 148 1400 40 0 0 1 0 0 0 0
1138 597 21 148 1402 40 0 0 1 0 0 0 0
992 578 23 148 1400 40 0 0 1 0 0 0 0
1084 680 22 143 1404 40 0 0 1 0 0 0 0
1169 712 18 143 1398 40 0 0 1 0 0 0 0
1193 709 25 143 1402 40 0 0 1 0 0 0 0
999 605 27 150 1400 40 0 0 1 0 0 0 0
1050 684 21 143 1398 40 0 0 1 0 0 0 0
1015 586 24 143 1402 40 0 0 1 0 0 0 0
729 433 24 143 1402 40 0 0 1 0 0 0 0
796 513 24 143 1402 40 0 0 1 0 0 0 0
788 534 22 143 1400 40 0 0 1 0 0 0 0
713 448 21 143 1400 40 0 0 1 0 0 0 0
1021 696 25 150 1398 40 0 0 1 0 0 0 0
790 539 24 143 1400 40 0 0 1 0 0 0 0
842 562 19 150 1402 40 0 0 1 0 0 0 0
926 591 21 149 1400 40 0 0 1 0 0 0 0
802 537 24 148 1404 40 0 0 1 0 0 0 0
814 534 27 148 1400 40 0 0 1 0 0 0 0
853 535 24 143 1402 40 0 0 1 0 0 0 0
768 507 22 142 1404 40 0 0 1 0 0 0 0
755 497 23 141 1400 40 0 0 1 0 0 0 0
696 480 25 143 1398 40 0 0 1 0 0 0 0
794 495 27 142 1400 40 0 0 1 0 0 0 0
749 482 25 143 1400 40 0 0 1 0 0 0 0
720 469 27 142 1400 40 0 0 1 0 0 0 0
929 568 27 143 1398 40 0 0 1 0 0 0 0
763 456 25 142 1398 40 0 0 1 0 0 0 0
30 16 123 140 1398 40 0 0 1 0 0 0 0
67 47 120 134 1400 40 0 0 1 0 0 0 0
670 425 29 141 1398 40 0 0 1 0 0 0 0
745 463 31 141 1398 40 0 0 1 0 0 0 0
756 469 22 143 1400 40 0 0 1 0 0 0 0
38 27 120 134 1400 40 0 0 1 0 0 0 0
780 453 19 141 1400 40 0 0 1 0 0 0 0
779 468 22 141 1398 40 0 0 1 0 0 0 0
867 541 21 141 1400 40 0 0 1 0 0 0 0
731 420 29 141 1398 40 0 0 1 0 0 0 0
670 399 26 143 1400 40 0 0 1 0 0 0 0
821 498 25 143 1398 40 0 0 1 0 0 0 0
805 503 27 142 1400 40 0 0 1 0 0 0 0
805 503 25 141 1400 40 0 0 1 0 0 0 0
763 425 29 141 1398 40 0 0 1 0 0 0 0
861 522 23 141 1400 40 0 0 1 0 0 0 0
143 98 119 135 1398 40 0 0 1 0 0 0 0
865 517 23 143 1400 40 0 0 1 0 0 0 0
595 357 27 143 1400 40 0 0 1 0 0 0 0
796 478 24 142 1400 40 0 0 1 0 0 0 0
795 441 29 140 1400 40 0 0 1 0 0 0 0
735 415 29 141 1398 40 0 0 1 0 0 0 0
708 424 30 141 1400 40 0 0 1 0 0 0 0
976 557 25 142 1396 40 0 0 1 0 0 0 0
607 362 30 141 1398 40 0 0 1 0 0 0 0
657 387 32 143 1398 40 0 0 1 0 0 0 0
664 396 27 141 1402 40 0 0 1 0 0 0 0
617 372 27 141 1402 40 0 0 1 0 0 0 0
94 63 119 135 1402 40 0 0 1 0 0 0 0
114 79 120 140 1400 40 0 0 1 0 0 0 0
552 319 25 141 1400 40 0 0 1 0 0 0 0
758 419 23 141 1400 40 0 0 1 0 0 0 0
131 91 119 140 1402 40 0 0 1 0 0 0 0
650 443 26 143 1402 40 0 0 1 0 0 0 0
617 334 28 141 1402 40 0 0 1 0 0 0 0
675 452 26 141 1400 40 0 0 1 0 0 0 0
631 374 29 143 1400 40 0 0 1 0 0 0 0
614 359 34 141 1402 40 0 0 1 0 0 0 0
589 406 33 142 1402 40 0 0 1 0 0 0 0
500 310 31 143 1402 40 0 0 1 0 0 0 0
634 404 29 143 1400 40 0 0 1 0 0 0 0
793 469 31 141 1402 40 0 0 1 0 0 0 0
694 424 29 143 1400 40 0 0 1 0 0 0 0
660 378 33 141 1402 40 0 0 1 0 0 0 0
572 370 30 141 1400 40 0 0 1 0 0 0 0
618 381 33 141 1400 40 0 0 1 0 0 0 0
572 363 38 141 1402 40 0 0 1 0 0 0 0
577 349 27 142 1402 40 0 0 1 0 0 0 0
579 357 30 141 1400 40 0 0 1 0 0 0 0
560 331 36 141 1400 40 0 0 1 0 0 0 0
596 348 31 140 1402 40 0 0 1 0 0 0 0
562 361 32 140 1404 40 0 0 1 0 0 0 0
587 352 37 141 1402 40 0 0 1 0 0 0 0
622 374 27 141 1400 40 0 0 1 0 0 0 0
593 354 31 143 1402 40 0 0 1 0 0 0 0
538 348 30 135 1402 40 0 0 1 0 0 0 0
616 365 37 141 1400 40 0 0 1 0 0 0 0
634 359 25 141 1402 40 0 0 1 0 0 0 0
631 390 33 140 1402 40 0 0 1 0 0 0 0
639 388 31 141 1402 40 0 0 1 0 0 0 0
705 420 36 140 1402 40 0 0 1 0 0 0 0
591 367 27 141 1400 40 0 0 1 0 0 0 0
608 375 35 141 1402 40 0 0 1 0 0 0 0
621 400 36 141 1400 40 0 0 1 0 0 0 0
639 387 35 141 1402 40 0 0 1 0 0 0 0
649 409 33 141 1400 40 0 0 1 0 0 0 0
623 387 35 143 1402 40 0 0 1 0 0 0 0
700 462 31 141 1402 40 0 0 1 0 0 0 0
626 397 37 141 1400 40 0 0 1 0 0 0 0
699 429 40 141 1402 40 0 0 1 0 0 0 0
570 356 37 141 1400 40 0 0 1 0 0 0 0
578 382 33 141 1402 40 0 0 1 0 0 0 0
564 343 37 141 1402 40 0 0 1 0 0 0 0
652 418 38 142 1402 40 0 0 1 0 0 0 0
801 433 40 141 1400 40 0 0 1 0 0 0 0
685 407 40 140 1402 40 0 0 1 0 0 0 0
754 454 36 140 1400 40 0 0 1 0 0 0 0
659 387 38 140 1402 40 0 0 1 0 0 0 0
757 441 42 140 1402 40 0 0 1 0 0 0 0
625 418 39 140 1402 40 0 0 1 0 0 0 0
319 173 34 135 1402 40 0 0 1 0 0 0 0
239 110 40 127 1404 40 0 0 1 0 0 0 0
655 382 41 141 1400 40 0 0 1 0 0 0 0
755 444 44 142 1404 40 0 0 1 0 0 0 0
232 124 39 127 1402 40 0 0 1 0 0 0 0
214 118 47 127 1402 40 0 0 1 0 0 0 0
743 453 41 141 1402 40 0 0 1 0 0 0 0
289 166 48 135 1404 40 0 0 1 0 0 0 0
268 152 42 135 1404 40 0 0 1 0 0 0 0
611 384 39 140 1404 40 0 0 1 0 0 0 0
602 355 40 141 1404 40 0 0 1 0 0 0 0
653 398 41 141 1402 40 0 0 1 0 0 0 0
682 424 42 140 1402 40 0 0 1 0 0 0 0
636 383 38 141 1400 40 0 0 1 0 0 0 0
255 129 118 141 1402 40 0 0 1 0 0 0 0
239 133 42 127 1402 40 0 0 1 0 0 0 0
578 322 47 141 1402 40 0 0 1 0 0 0 0
235 133 43 135 1400 40 0 0 1 0 0 0 0
